0,5
1,5
2,5
3,5
4,5
5,7
6,7
7,9
8,9
9,14
10,14
11,14
12,14
13,18
14,18
15,19
16,19
17,19
18,19
19,22
20,22
21,22
22,22
23,23
24,24
25,25
26,26
27,27
28,29
29,30
30,30
31,31
32,37
33,37
34,37
35,40
36,40
37,40
38,40
39,40
40,40
41,41
42,42
43,47
44,47
45,50
46,51
47,51
48,51
49,51
50,51
51,52
52,52
53,56
54,56
55,56
56,56
57,60
58,60
59,64
60,64
61,64
62,64
